nif,name,originial-address,merged-address,address-count,zip-code,city,form,cae-code,active-2016,active-2015,active-2014,active-2013,active-2012,active-2012-2016
511127073,BALANCE AG MADEIRA - CONSULTORES LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,0,1,1
511187610,BEELINE - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,1,0,1
509131344,"BEGEL KUBE, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,42910,0,0,1,0,0,1
511244924,BELAC TECHNOLOGY - CONSULTORES E SERVIÇOS S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20, 1 Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,69200,0,0,0,1,1,2
511080670,BELBOCAP-INTERNATIONAL TRADING LDA (ZONA FRANCA DA MADEIRA),"Rua Dr Brito Câmara, N 20, 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,1,0,1
513044507,BERLUA CAPITALS S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,10830,0,0,1,0,0,1
511247443,BIRCH RIVER - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20 - 1.",Rua Dr Brito Câmara 20 1,357,,,LDA,,0,0,0,1,0,1
511144172,BLUE BOTTLE - SGPS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SGPS,,0,0,0,0,0,0
511248040,BOLEAR - CONSULTADORIA ECONÓMICA E MARKETING LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,0,1,1
509272096,BONASTRAL SHIPPING LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,70220,1,1,0,0,1,3
511246692,BOTHNIADIEP SHIPPING COMPANY LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20-1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,1,0,1
510408826,"BPAID , LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,0,1,1
513983325,"BRAZILIAN SECRETS 2 TRADING, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,46450,1,0,0,0,0,1
511143818,"BRIDGETREE - CONSULTORES E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, 20-1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,,0,0,0,0,1,1
511181370,"BRIGHTPOINT - CONSULTORES E SERVIÇOS, SOCIEDADE UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, 20-1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,69200,0,0,1,0,0,1
513277544,BROD SHIPPING UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20-1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,50101,0,0,1,0,0,1
511284837,BSLE MALTA LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,50101,0,1,1,1,1,4
511097387,C2IE - CENTRO INTERNACIONAL DE PRODUÇÃO DE INTELIGÊNCIA ECONÓMICA E SERVIÇOS INTERNACIONAIS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara N 20, 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,1,0,1
511170963,"CARUARU - CONSULTORES, SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",R Dr Brito Câmara 20-1.,Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,69200,0,0,0,1,0,1
511181388,CASHEDGE - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,1,0,1
511105363,CEBU - TRANSPORTES MARÍTIMOS LDA (ZONA FRANCA DA MADEIRA),R.dr.brito Câmara N 20 1 Andar,Rua Dr Brito Câmara 20 1,357,,,LDA,,0,0,0,1,0,1
511074972,CEILÃO - COMÉRCIO INTERNACIONAL LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,46900,0,0,1,0,0,1
511077068,"CELEMITAS - MARKETING E SERVIÇOS INTERNACIONAIS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,69200,0,1,1,0,0,2
509872565,"CEREGRANE DE PORTUGAL, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,46214,0,0,0,1,1,2
511285035,"CERVIGON YACHTS, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,77210,0,0,1,0,0,1
510311652,"CHEMPACK INVEST ALLIANCE SGPS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,64202,0,0,0,1,1,2
510769209,"CHIHUAHUA MARKETING, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,70220,0,0,0,1,0,1
511145896,CHILAN - PROJECTOS E CONSULTORIA LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20-1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,0,1,1
511050143,CLAQUE INVESTIMENTOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,70220,0,0,1,0,0,1
513119175,"CLEARSKIES TEC , UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,61200,0,0,1,0,0,1
511175990,"COLBAN - CONSULTORES, SERVIÇOS LDA (ZONA FRANCA DA MADEIRA)",R Dr Brito Camara 20-1,Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,1,0,0,1
511246595,COMNOW - CONSULTORES E SERVIÇOS S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20 - 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,,0,0,0,0,0,0
511031084,CONSERCEL-CONSULTORES LDA (ZONA FRANCA DA MADEIRA),"R. Dr. Brito Câmara, N. 20, 1 Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,71120,0,0,0,1,0,1
511223366,CONVERSIONE - CONSULTORES E SERVIÇOS LDA ( ZONA FRANCA DA MADEIRA ),"Rua Dr Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,0,1,1
510826423,"CORALCO, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,70220,0,0,0,1,0,1
511177755,"CORNERSTONE - CONSULTORES, SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-042,Funchal,UNI,69200,0,0,1,0,0,1
511133901,CORTAZAR SERVIÇOS DE CONSULTORIA S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,,0,0,0,1,0,1
511157266,"CRABTREE - CONSULTORES, SERVIÇOS LDA ZONA FRANCA DA MADEIRA","Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,1,0,1
513579400,"CROWDBOOSTER, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,70220,1,1,0,0,0,2
511061900,"CSMT - TELECOMUNICAÇÕES CONSULTORES E SERVIÇOS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,46421,0,1,1,0,1,3
511070632,CURAÇAO TRADING (MADEIRA) LDA (ZONA FRANCA DA MADEIRA),R Dr Brito Camara N 20-1,Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,0,1,1
511122454,CYNIPE X MARKETING S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,73110,0,0,0,1,0,1
511244886,DAMUS INTERNATIONAL - CONSULTORES E SERVIÇOS S.A. (ZONA FRANCA DA MADEIRA),Rua Dr. Brito Câmara 20-1.,Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,69200,0,0,0,1,1,2
511111312,DARMSTADT - CONSULTORES E SERVIÇOS SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"R Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,,,UNI,,0,0,0,1,0,1
511187726,DATAPROFIT - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,1,0,0,1
511187700,"DAVOX - CONSULTORES E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","R Dr Brito Câmara, 20 - 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,,0,0,0,1,0,1
509075169,DDK - CONSULTANCY LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,1,0,1
511244916,DECANCE SYSTEMS - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,1,0,0,1
511149085,DEERLAKE - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,1,0,1
511144180,DEERPATH - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,1,0,0,0,1
511117698,DENFORD SGPS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SGPS,64202,0,1,1,0,0,2
513189106,"DIGITAL ISLAND VENTURES , LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,73110,1,0,1,0,0,2
511142471,"DISCOVERY SERVIÇOS INTERNACIONAIS SGPS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-898,Funchal,UNI,64202,0,0,0,0,0,0
513124128,"DISUXAI, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,33120,0,0,1,0,0,1
511208529,DOTHAN - CONSULTADORIA E PROJECTOS S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,,0,0,0,0,1,1
511175540,DRAGINE - DRAGAGENS DE INERTES LDA - EM LIQUIDAÇÃO (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,8121,0,0,1,0,0,1
509878253,"DURIBERIA TRADING COMPANY, S.A. (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,46900,0,0,1,0,1,2
511134827,EARN COAST - CONSULTADORIA E PROJECTOS S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,,0,0,0,1,0,1
511246544,EASTGATE - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,0,1,1
511123477,EATON MADEIRA SGPS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SGPS,64202,1,0,0,0,1,2
511217803,ECKERD - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,,,LDA,46690,0,0,0,0,0,0
509723357,"EGAMAL YACHTING, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20-1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,50101,1,0,0,0,1,2
511188161,EPIC EDGE - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,1,0,0,1
511246277,"ETEREX PROFESSIONAL, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,,0,0,0,1,0,1
511137281,EUCKEN - CONSULTADORIA E PROJECTOS S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,,0,0,0,0,1,1
511110006,EURO COUNTRY - SERVIÇOS INTERNACIONAIS LDA (ZONA FRANCA DA MADEIRA),Rua Dr. Brito da Câmara 20 1.,Rua Dr Brito Câmara 20 1,357,,Funchal,LDA,,0,0,0,0,0,0
509869548,EUTEGHAM INVESTMENT HOLDING UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,70220,1,1,0,1,0,3
511074123,EVA - SOCIEDADE DE INVESTIMENTOS MOBILIÁRIOS E IMOBILIÁRIOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,0,1,1
509869149,EVAYREI UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,70220,1,0,0,0,0,1
509077919,"EVOLUTION MOMENTO, S.A. (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20-1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,70220,0,0,0,1,0,1
511217927,"FACETIME - CONSULTORES E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","R Dr Brito Câmara, N 20, 1 , Sé",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,69200,0,1,0,0,0,1
511188536,FACTSET - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,1,0,1
511177933,"FASSENFELD - CONSULTORES, SERVIÇOS LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,0,0,0
511170890,"FASTBELL - CONSULTORES, SERVIÇOS LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, 20, 1.",Rua Dr Brito Câmara 20 1,357,,Funchal,LDA,,0,0,0,0,0,0
511143575,FEDERAL AND PACIFIC - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr Brito Camara N 20, 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,1,0,1
511136218,"FELSTEAD - CONSULTORES E SERVIÇOS, SOCIEDADE UNIPESSOAL, LDA (ZONA FRANCA DA MADEIRA)","R Dr Brito Camara, 20 - 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,,0,0,0,1,0,1
513258221,"FERRY AMERICA PACIFIC COMPANY, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Cãmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,50101,0,0,1,0,0,1
509249175,FFFI - FASHION FOR FLOORS INTERNATIONAL LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,47530,0,0,1,0,0,1
513817930,"FHJ TRADING, S.A. (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20-1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,46900,1,0,0,0,0,1
511188927,FIRST SEARCH - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Camara N 20, 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,0,0,0
511178298,FLEXIFORM - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20 - 1.",Rua Dr Brito Câmara 20 1,357,,,LDA,82990,0,0,0,0,0,0
511090854,FLORES PARAÍSO - COMÉRCIO DE FLORES LDA (ZONA FRANCA DA MADEIRA),R.dr.brito Câmara N 20 1,Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,1,0,1
511188919,FLUIDSENSE - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"R. Dr. Brito Câmara N 20, 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,1,0,1
509524699,FLYING CHANGE CONSULTORES E SERVIÇO S.A (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1,",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,62090,1,0,0,0,0,1
510481876,"FLYMARKT, S.A. (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,70220,0,0,0,1,0,1
511188900,FOOTBRIDGE - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, 20-1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,0,0,0,0
509878806,"FORBES & MILNE, SGPS, S.A. (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20-1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SGPS,64202,0,0,1,0,1,2
511143885,FORTINBRAZ - CONSULTADORIA E PROJECTOS S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20-1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,,0,0,0,0,1,1
511151969,FRIEDMAN - SOCIEDADE DE INVESTIMENTOS MOBILIÁRIOS E IMOBILIÁRIOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara N 20, 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,1,1,0,0,2
510757642,"FUN TOMATOS, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,70220,0,0,0,1,0,1
511188889,"FUNDQUEST - CONSULTORES E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,,0,0,0,0,1,1
511067275,"G. Z. T. - TRADING, MARKETING, SERVIÇOS E CONSULTORES LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,,0,0,0,1,0,1
511134533,GALLARDO BUSINESS - CONSULTADORIA E PROJECTOS S.A. ( ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,,0,0,0,0,1,1
511189290,GARDEN FRESH - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N 20 - 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,1,0,0,1
514046252,"GBKO DISTRIBUTIONS, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,47192,1,0,0,0,0,1
511216580,GEMSTONE - CONSULTORES E SERVIÇOS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,69200,0,0,1,0,0,1
511285337,"GIOBEA CONSULTING, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,64202,0,1,1,0,0,2
510744885,GLOBAL RIGHTS MANAGEMENT LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,70220,0,0,0,1,0,1
511166478,GLOBAL SUGAR TRADING - COMÉRCIO DE AÇUCAR LDA (ZONA FRANCA DA MADEIRA),R Dr Brito Câmara 20-1,Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,46361,0,0,0,0,1,1
509832733,"GLOBAL WAGE, S.A. (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,70220,0,0,0,0,0,0
511226853,GLOBALSCAPE - CONSULTORES E SERVIÇOS SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),Rua Dr. Brito Camara 20-1.,Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,69200,0,0,0,1,1,2
511082657,GNB - PARTICIPAÇÕES INTERNACIONAIS SGPS S.A. (ZONA FRANCA DA MADEIRA),"R Dr.brito Câmara 20, 1",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SGPS,64202,1,1,1,1,0,4
508890713,"GRAND CRUISE INVESTMENTS, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,50101,1,0,0,1,0,2
511246285,GRAND CRUISE SHIPPING UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,50101,1,0,0,0,0,1
513580476,"GRAPHICLY, LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,70220,1,1,0,0,0,2
511246102,GREENLIGHT - CONSULTORES E SERVIÇOS SA (ZONA FRANCA DA MADEIRA),Rua Dr. Brito Câmara 20-1.,Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,69200,0,0,0,0,0,0
511129092,"GUANACTO - GESTÃO E COMÉRCIO, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, 20-1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,70220,0,1,0,0,0,1
511250541,GUELERUP - CONSULTADORIA E PROJECTOS S.A. (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20, 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,SA,,0,0,0,1,0,1
511226845,"HANDLER - CONSULTORES E SERVIÇOS, SOCIEDADE UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)",Rua Dr. Brito Câmara N. 20-1.,Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,,0,0,0,0,0,0
509336590,"HAPPY HOUR, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","Rua Dr. Brito Câmara, N. 20, 1.",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,UNI,77210,1,0,0,0,1,2
513054294,HCIBR HIDRÁULICA CONEXÕES INDUSTRIAIS LDA (ZONA FRANCA DA MADEIRA),"Rua Dr. Brito Câmara, N. 20 - 1. Andar",Rua Dr Brito Câmara 20 1,357,9000-039,Funchal,LDA,46720,0,1,1,0,0,2
